shot_id,mean_right_elbow_angle,max_right_elbow_angle,min_right_elbow_angle,range_right_elbow_angle,std_right_elbow_angle,mean_left_elbow_angle,max_left_elbow_angle,min_left_elbow_angle,range_left_elbow_angle,max_right_wrist_height,max_left_wrist_height,right_wrist_velocity,left_wrist_velocity,right_wrist_acceleration,right_wrist_path_length,left_wrist_path_length,mean_right_knee_angle,min_right_knee_angle,max_right_knee_angle,range_right_knee_angle,mean_left_knee_angle,min_left_knee_angle,range_left_knee_angle,mean_head_position_x,mean_head_position_y,head_movement_x,head_movement_y,mean_head_tilt,head_tilt_range,mean_hip_rotation,max_hip_rotation,min_hip_rotation,hip_rotation_range,std_hip_rotation,mean_shoulder_rotation,shoulder_rotation_range,mean_torso_angle,max_torso_lean,torso_angle_range,std_torso_angle,mean_stance_width,max_stance_width,min_stance_width,stance_width_range,std_stance_width,body_sway_x,body_sway_y,total_body_sway,mean_base_of_support,left_ankle_stability_x,left_ankle_stability_y,right_ankle_stability_x,right_ankle_stability_y,shot_duration_frames,shot_duration_seconds,hip_shoulder_coordination,shot_type,bowler_type,innings,balls_remaining,runs_required_if_innings2,venue_expected_runrate_if_innings1,pressure_index_if_innings1,ground_scoring_bucket,pitch_type,weather_condition,wickets_left,match_format,shot_quality
shot103,110.19026862996712,163.98828023823538,59.575560912846875,104.41271932538851,26.723149263910848,84.13679626838123,154.7100887155401,36.86145083,117.84863788468081,0.3454320430755615,0.3659452199935913,0.1850922591984272,0.13616467826068412,6.461156073369476,5.415247331028756,5.888479795389063,101.80676114223219,43.58616997275273,167.8333125350489,124.24714256229616,110.17964133318357,48.073568441726835,124.97134974998129,0.5344914749418337,0.26936181219889943,0.047337345390840876,0.032852923850537744,-111.8745519,359.35995174468815,-153.9893426,179.95573570400177,-179.8966122,359.8523479506571,85.67137716353591,-122.2039874,359.98154629107904,23.742536101848412,43.790374419271465,41.19132549455126,12.83333161629954,0.30742957524395415,0.5769000307130205,0.066319242,0.5105807890762123,0.12333292048740431,0.057466164931640557,0.019035204043350434,0.060536758,0.30742957524395415,0.048768440680000955,0.013701386934867237,0.031856272,0.006839973,97,3.2333333333333334,39.68166354630175,bowled,fast,2,24,80,0,0,Low-Scoring Ground,Dry Turning Track,Dry Heat,3,T20,Bad
shot103_mirrored,84.13679626838125,154.7100887155401,36.86145083085931,117.8486378846808,27.604787779909778,110.19026862996712,163.98828023823532,59.57556091284689,104.41271932538842,0.3659452199935913,0.3454320430755615,0.13616467826068412,0.1850922591984272,4.615169763565068,5.888479795389064,5.415247331028756,110.17964133318357,48.07356844172684,173.0449181917082,124.97134974998136,101.80676114223219,43.586169972752735,124.24714256229615,0.46550852505816626,0.26936181219889943,0.047337345,0.032852923850537744,-12.45534503,40.449121018493024,153.9893426104597,179.8966122466553,-179.9557357,359.8523479506571,85.67137716353591,122.20398741630665,359.98154629107904,-23.7425361,43.790374419271465,41.19132549455126,12.83333161629954,0.30742957524395415,0.5769000307130205,0.066319242,0.5105807890762124,0.12333292048740431,0.057466164931640557,0.019035204043350438,0.060536758,0.30742957524395415,0.031856272,0.006839973,0.048768440680000955,0.013701386934867237,97,3.2333333333333334,39.68166354630174,bowled,fast,2,24,80,0,0,Low-Scoring Ground,Dry Turning Track,Dry Heat,3,T20,Bad
shot104,121.25223609552275,159.3456434056203,59.37444389828409,99.97119950733622,27.88976827882174,110.1735120832984,164.25504157972784,71.00663635,93.24840523465714,0.1763365268707275,0.2246895581483841,0.6077188601741543,0.39386234113148283,28.00509678690057,8.709474570970041,8.592589774,107.1754647134807,47.91958865486684,176.10865016064014,128.18906150577328,112.62538214594788,56.573797121880006,109.94462684598207,0.32602770511920637,0.25886464978639895,0.13089005010715768,0.082786618,-99.89565325,358.87068941684214,-79.18462473,179.19028615888902,-178.9134033,358.1036894946528,117.97030068441026,-77.08231761,359.4890564685072,14.041274185716766,121.15745827622419,133.1268405118697,23.10050567306125,0.29099927033854955,0.5948628521568745,0.059635857,0.5352269956481093,0.10849461141218929,0.073403448,0.050160727635989465,0.08890537,0.29099927033854955,0.12159394153972047,0.038739773440874946,0.049870405,0.032822525715004734,78,2.6,31.16536113384531,grounded pull shot,fast,2,64,87,0,0,High-Scoring Ground,Hard Bounce Surface,Normal Conditions,6,T20,Good
shot104_mirrored,110.17351208329842,164.25504157972784,71.00663634507069,93.24840523465716,27.111034060953383,121.25223609552275,159.3456434056203,59.37444389828409,99.97119950733622,0.2246895581483841,0.1763365268707275,0.39386234113148283,0.6077188601741543,17.918534027902723,8.592589774,8.709474570970045,112.62538214594791,56.573797121880006,166.51842396786202,109.94462684598201,107.1754647134807,47.91958865486672,128.18906150577342,0.6739722948807937,0.25886464978639895,0.13089005010715768,0.082786618,12.203345557012172,358.98919634932054,79.18462472652449,178.9134033357638,-179.1902862,358.1036894946528,117.9703006844102,77.08231761,359.4890564685072,-14.04127419,121.15745827622418,133.12684051186966,23.10050567306125,0.29099927033854955,0.5948628521568745,0.059635857,0.5352269956481093,0.10849461141218929,0.073403448,0.050160727635989465,0.08890537,0.29099927033854955,0.049870405,0.032822525715004734,0.12159394153972049,0.038739773440874946,78,2.6,31.165361133845238,grounded pull shot,fast,2,64,87,0,0,High-Scoring Ground,Hard Bounce Surface,Normal Conditions,6,T20,Good
shot105,123.51791518262374,151.42404002588773,83.93803316960036,67.48600685628737,18.211730923873123,110.61867984668575,162.1577979184985,57.57397857120856,104.58381934728993,0.3278890550136566,0.1911313235759735,0.32519875589860686,0.34860234194939305,13.561237603425976,8.448110605,9.612668251319644,98.76438155,46.55971106876256,166.64339859411362,120.08368752535105,108.13063067584322,39.09757034180962,129.92266616298988,0.4427621306682175,0.2430491628971967,0.15596621005723996,0.050194498,-28.12115027,358.9221397,-44.46312516,179.59284768100306,-177.2716698,356.86451751427296,114.87256892941896,-48.48310499,356.1706898605956,21.458091461318286,55.49033162079963,68.04974455754976,17.641597703637725,0.3814975479497787,1.0437548754881116,0.083039622,0.9607152536959578,0.17411552747105855,0.10790897196407494,0.033386259,0.11295569284240956,0.3814975479497787,0.13468771652243525,0.028145789031180254,0.093716014,0.031418629883854535,110,3.6666666666666665,15.93872881291478,misstimed leg glance,spin,2,77,90,0,0,Low-Scoring Ground,Hard Bounce Surface,Cloud Cover,3,T20,Bad
shot105_mirrored,110.61867984668575,162.1577979184985,57.57397857120856,104.58381934728993,26.823128761370274,123.51791518262374,151.42404002588773,83.93803316960036,67.48600685628737,0.1911313235759735,0.3278890550136566,0.34860234194939305,0.32519875589860686,12.580922245979313,9.612668251319644,8.448110605,108.13063067584322,39.097570341809636,169.0202365047995,129.92266616298986,98.76438155,46.55971106876255,120.08368752535107,0.5572378693317825,0.2430491628971967,0.15596621005723993,0.050194498,70.66660481,359.33615387833913,44.46312515983811,177.2716698332699,-179.5928477,356.86451751427296,114.87256892941896,48.48310498784529,356.1706898605956,-21.45809146,55.49033162079963,68.04974455754977,17.641597703637725,0.3814975479497787,1.0437548754881116,0.083039622,0.9607152536959578,0.17411552747105855,0.10790897196407494,0.033386259,0.11295569284240956,0.3814975479497787,0.093716014,0.031418629883854535,0.13468771652243525,0.028145789031180254,110,3.6666666666666665,15.938728812914775,misstimed leg glance,spin,2,77,90,0,0,Low-Scoring Ground,Hard Bounce Surface,Cloud Cover,3,T20,Bad
shot106,122.29034551183878,172.7238769359937,46.671891725324016,126.05198521066968,31.39583599161918,122.91027674607358,170.11978562294703,19.05287860156296,151.06690702138408,0.2534235119819641,0.1927027106285095,0.41762613178638913,0.48896217279219895,17.741909826343697,9.920564411764902,12.109782472396805,110.98670215235688,49.51425178964659,169.36130610548707,119.84705431584048,115.09941520131302,41.725001999528004,134.57679897289205,0.4022559432933728,0.2868449134131273,0.19525134543481162,0.078593712,-32.35677148,359.0706655316475,-48.89684387,178.96063008757548,-176.3282393,355.2888693628653,102.97242891361984,-55.59429321,354.97189450260475,17.38596708012464,135.64249974287054,158.1783198348857,28.766519204315017,0.34484131238339794,0.685428189,0.1261463030310828,0.5592818861925273,0.1344459507863472,0.12006283361671738,0.04170486,0.12709987951092538,0.34484131238339794,0.1503083479390486,0.037334999,0.094298175,0.038467566096917497,90,3,14.704353776163645,mistimed lofted shot,spin,1,64,0,8.5,-0.38,High-Scoring Ground,Two-Paced Surface,Normal Conditions,7,T20,Bad
shot106_mirrored,122.91027674607358,170.11978562294698,19.05287860156296,151.06690702138403,32.30443512338182,122.29034551183878,172.72387693599362,46.67189172532404,126.05198521066959,0.1927027106285095,0.2534235119819641,0.48896217279219895,0.41762613178638913,19.76698007095945,12.109782472396805,9.920564412,115.09941520131302,41.725001999528004,176.30180097242007,134.57679897289205,110.98670215235688,49.51425178964659,119.84705431584048,0.5977440567066272,0.2868449134131273,0.19525134543481162,0.078593712,-3.643228515,358.66362091147636,48.89684387376484,176.3282392752898,-178.9606301,355.2888693628653,102.97242891361984,55.594293213907086,354.97189450260475,-17.38596708,135.64249974287054,158.1783198348857,28.766519204315014,0.344841312,0.685428189,0.12614630303108285,0.5592818861925272,0.1344459507863472,0.12006283361671735,0.04170486,0.12709987951092538,0.344841312,0.094298175,0.038467566096917497,0.1503083479390486,0.037334999,90,3,14.704353776163645,mistimed lofted shot,spin,1,64,0,8.5,-0.38,High-Scoring Ground,Two-Paced Surface,Normal Conditions,7,T20,Bad
shot107,116.35372664378488,159.25014920646606,41.15501271484997,118.0951364916161,28.785226154985747,109.1675601440012,169.98452470463963,50.32038904167804,119.66413566296158,0.2338648587465286,0.2194790840148925,0.26872438192367565,0.31800254848268306,10.985983441125105,11.957811667905869,13.397050036143614,113.12203892773135,55.20576264473763,165.61185494499503,110.4060923002574,123.5066625,48.07820336571237,122.7518111043039,0.32656252707409505,0.21077086069785497,0.1652107211742696,0.05567425,-92.43271196,349.68682175257175,-86.69271989,179.98418145988913,-179.4548076,359.4389890633029,99.62421529303032,-96.2604806,176.73623873813693,10.855363570299758,42.096949840856276,65.95471586746177,20.330305770197572,0.5399142242579842,1.2558084446158417,0.17172477361010127,1.0840836710057404,0.2059867948258403,0.13111630582567196,0.037900877,0.13648429248657454,0.5399142242579842,0.19588794086835237,0.050150054672143646,0.078401452,0.024969664619872114,136,4.533333333333333,19.13224390442723,tennis shot,fast,2,71,79,0,0,High-Scoring Ground,Dry Turning Track,Dry Heat,8,T20,Good
shot107_mirrored,109.1675601440012,169.98452470463963,50.32038904167804,119.66413566296158,32.754478365252595,116.35372664378488,159.25014920646606,41.15501271484997,118.0951364916161,0.2194790840148925,0.2338648587465286,0.31800254848268306,0.26872438192367565,14.088777241422179,13.397050036143618,11.95781166790587,123.5066625,48.07820336571237,170.83001447001627,122.7518111043039,113.12203892773135,55.20576264473763,110.4060923002574,0.673437473,0.21077086069785497,0.1652107211742696,0.05567425,-10.80258215,358.6005093338466,86.69271989379764,179.4548076034138,-179.9841815,359.4389890633029,99.62421529303032,96.26048059628313,176.73623873813693,-10.85536357,42.096949840856254,65.95471586746174,20.330305770197572,0.5399142242579842,1.2558084446158417,0.1717247736101013,1.0840836710057404,0.2059867948258403,0.131116306,0.037900877,0.13648429248657457,0.5399142242579842,0.078401452,0.024969664619872114,0.19588794086835237,0.050150054672143646,136,4.533333333333333,19.13224390442723,tennis shot,fast,2,71,79,0,0,High-Scoring Ground,Dry Turning Track,Dry Heat,8,T20,Good
shot108,109.60416071423809,167.93281571520885,46.17348948275481,121.75932623245404,31.317026320155524,105.62522567840078,161.80777738941543,66.30122165569091,95.50655573372453,0.1402380168437957,0.143159807,0.4398268867622721,0.26889720830050384,18.68101367,9.286970496650088,8.349678476552878,103.86978952193837,57.09625407019135,177.42834950021458,120.33209543002323,106.82323112738747,49.4384458,128.19466108592954,0.38297057393434886,0.23531778908527648,0.1294717890662797,0.050985392110976156,-96.87381307,358.63591017354395,-108.7380827,179.96866632780356,-179.928783,359.89744936251213,106.42568638388464,-71.38860396,355.88253100971076,22.373293084506248,37.41466690093385,36.87743919888103,11.446306082097347,0.5396593129309857,1.4415218747853848,0.14436226681178635,1.2971596079735985,0.2598722308940416,0.061718275,0.032311546,0.069664779,0.5396593129309857,0.13138168243644877,0.039332008,0.024603526,0.012871000023105907,111,3.7,46.696782643589415,pull shot,fast,2,10,35,0,0,Neutral Ground,Dry Turning Track,Humid (Dew Likely),5,T20,Good
shot108_mirrored,105.62522567840078,161.80777738941543,66.30122165569091,95.50655573372453,24.90379824785715,109.60416071423809,167.93281571520885,46.173489482754825,121.75932623245401,0.143159807,0.1402380168437957,0.26889720830050384,0.4398268867622721,9.170757575866277,8.349678476552878,9.286970496650088,106.82323112738747,49.4384458,177.6331068857974,128.1946610859294,103.86978952193837,57.09625407019135,120.33209543002351,0.6170294260656511,0.23531778908527648,0.1294717890662797,0.050985392110976156,17.414353612885073,354.18336847735566,108.73808265486807,179.92878303470854,-179.9686663,359.89744936251213,106.42568638388464,71.38860395910547,355.88253100971076,-22.37329308,37.41466690093383,36.87743919888099,11.446306082097347,0.5396593129309857,1.4415218747853848,0.14436226681178635,1.2971596079735985,0.2598722308940416,0.061718274995822275,0.032311546,0.069664779,0.5396593129309857,0.024603526323377013,0.012871000023105907,0.13138168243644882,0.039332008,111,3.7,46.69678264358942,pull shot,fast,2,10,35,0,0,Neutral Ground,Dry Turning Track,Humid (Dew Likely),5,T20,Good
shot109,128.4365504017726,166.156274,47.16945312571241,118.98682088420358,28.835260157237204,113.62471480409816,164.78066491390112,58.88733178992932,105.8933331239718,0.278809905,0.2808810770511627,0.2680108552941911,0.24175277696206027,9.388623973,10.655144446108924,7.580503092024753,124.10218682061266,55.30639935668075,178.93690425417955,123.63050489749881,131.0138035693682,59.181229784843644,111.34618021072376,0.38774241038731166,0.24583276772782917,0.12291832491255382,0.029241243636748793,-59.48757099,359.3379932249492,-52.95655379,179.2799614272729,-179.7563543,359.0363157547041,94.21486400431972,-70.79879573,359.2543223953596,11.036461983594869,39.12468959993254,57.07483741686898,18.142199445793104,0.4907462902119505,0.8637886433495854,0.2127225263586299,0.6510661169909555,0.13885414315248235,0.10991405096450305,0.023003561164140707,0.1122954247761668,0.4907462902119505,0.2268604573716733,0.033839451537907475,0.029497066992433384,0.011040049160890873,105,3.5,23.414029083546385,pull shot,fast,2,36,59,0,0,Neutral Ground,Hard Bounce Surface,Humid (Dew Likely),4,T20,Bad
shot109_mirrored,113.62471480409818,164.78066491390112,58.88733178992932,105.8933331239718,27.006963116462373,128.4365504017726,166.156274,47.16945312571241,118.98682088420358,0.2808810770511627,0.278809905,0.24175277696206027,0.2680108552941911,9.066337028753415,7.580503092024755,10.655144446108924,131.0138035693682,59.181229784843644,170.5274099955674,111.34618021072376,124.10218682061266,55.30639935668075,123.63050489749881,0.6122575896126884,0.24583276772782917,0.1229183249125538,0.029241243636748793,-10.79814329,359.6164611748542,52.95655379161377,179.7563543274312,-179.2799614,359.0363157547041,94.21486400431974,70.79879573264658,359.2543223953596,-11.03646198,39.124689599932516,57.07483741686896,18.14219945,0.4907462902119505,0.8637886433495854,0.2127225263586299,0.6510661169909555,0.13885414315248235,0.10991405096450305,0.023003561,0.1122954247761668,0.4907462902119505,0.029497066992433398,0.011040049160890873,0.22686045737167326,0.033839451537907475,105,3.5,23.414029083546392,pull shot,fast,2,36,59,0,0,Neutral Ground,Hard Bounce Surface,Humid (Dew Likely),4,T20,Bad
